distribution_identifier,indice_tiempo,frec_temporal,alcance_tipo,alcance_id,alcance_nombre,pobl_proy,tasa_mort_gral,tasa_nat,tasa_mort_mat,tasa_mort_inf,alum_comun_inic,alum_comun_pri,alum_comun_sec_bas,alum_comun_sec_or,alum_comun_sup_nouniv,alum_comun_tot,dep_priv_monlocyext,dep_publ_monlocyext,prest_priv_monlocyext,prest_publ_monlocyext,rt_origenprov,recursos_ctes,gasto_tot,resultado_financiero,pbg_base1993_constantes,pbg_base1993_corrientes,pbg_base2004_constantes,pbg_base2004_corrientes,empleo_tot,empleo_sector_a,empleo_sector_b,empleo_sector_ab,empleo_sector_c,empleo_sector_d,empleo_sector_e,empleo_sector_f,empleo_sector_g,empleo_sector_h,empleo_sector_i,empleo_sector_j,empleo_sector_k,empleo_sector_m,empleo_sector_n,empleo_sector_o,empleo_sector_serv,expo_fob_102A,expo_fob_102B,expo_fob_104B,expo_fob_104C,expo_fob_105A,expo_fob_105B,expo_fob_105C,expo_fob_106A,expo_fob_106B,expo_fob_106ZF,expo_fob_107A,expo_fob_108A,expo_fob_111,expo_fob_111A,expo_fob_111BA,expo_fob_111Z,expo_fob_201AA,expo_fob_201AE,expo_fob_206A,expo_fob_208AA,expo_fob_210A,expo_fob_210D,expo_fob_211A,expo_fob_212AE,expo_fob_213A,expo_fob_214B,expo_fob_299,expo_fob_302A,expo_fob_302B,expo_fob_302C,expo_fob_302F,expo_fob_302J,expo_fob_306A,expo_fob_306C,expo_fob_310A,expo_fob_311AZ,expo_fob_311C,expo_fob_312AL,expo_fob_312B,expo_fob_313BB,expo_fob_314A,expo_fob_314B,expo_fob_399Z,expo_fob_401,expo_fob_402A,expo_fob_402Z,expo_fob_404A,expo_fob_499
99.1,2006-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,516943.5166,1008964.592,258587.5696,2850.215455,,,,,,,,,35251,3751,0,,108,3663,703,4928,7279,1175,1787,942,2487,4754,1260,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,577980.6315,1013266.504,289060.8132,3059.962473,,,,,,,,,35755,3815,0,,109,3753,703,4261,7509,1546,1857,976,2638,4781,1287,2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,631070.6921,951784.0559,315311.1109,3032.383309,,,,,,,,,36288,3815,0,,113,3842,709,4574,7725,1006,1798,1032,3028,4871,1332,2358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,642362.7372,959764.2905,347434.0864,3016.046117,,,,,,,,,36506,3806,0,,127,3959,716,5263,7955,978,1854,1051,2729,4316,1341,2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,699156.1751,952391.6367,360394.6367,2691.995906,,,,,,,,,38308,3955,0,,133,4199,729,5840,8162,1368,1899,1083,2726,4334,1335,2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,737491.3554,1015534.744,394076.1319,2681.200994,,,,,,,,,40123,4373,0,,163,4197,723,5820,8574,1807,2128,1155,2758,4407,1356,2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,805404.1627,897861.4559,509383.9076,2560.638407,,,,,,,,,41194,4550,0,,177,4118,735,5955,8936,1355,2131,1235,3481,4543,1372,2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,808717.6047,933819.0274,568518.164,2550.091468,,,,,,,,,41407,4368,,,180,4353,743,6447,9051,1376,2316,1245,3152,4384,1376,2365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,819135.2341,951522.7026,662755.37,2512.785814,,,,,,,,,43037,4508,,,201,4523,744,6616,9462,1481,2303,1271,3294,4681,1383,2521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,871502.9037,974886.2162,725573.8488,2321.389143,,,,,,,,,44124,4625,,,219,4546,736,6614,9689,1992,2319,1275,3404,4724,1380,2547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,886377.5005,851816.239,723954.3667,2405.761431,,,,,,,,,44677,4471,,,230,4573,733,7342,9687,1412,2259,1276,4041,4778,1378,2445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,983416.3885,808152.6413,736150.1133,2196.343501,,,,,,,,,43955,4442,2,,285,4367,735,7586,9736,1346,2269,1228,3498,4638,1388,2375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,1011355.549,950147.4496,746881.5621,1923.924151,,,,,,,,,44559,4448,2,,325,4574,745,7357,9807,1730,2335,1194,3173,4927,1424,2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,1075224.262,983556.7902,795283.3789,1642.536502,,,,,,,,,45329,4663,3,,314,4461,739,7141,9942,2090,2566,1224,3243,4971,1433,2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,1200303.545,1049199.443,804431.7041,1490.383109,,,,,,,,,44539,4577,0,,259,4395,762,6650,9958,1559,2620,1223,3384,4991,1453,2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,1252140.236,1008512.553,877318.6264,1293.979234,,,,,,,,,44736,4416,0,,247,4456,763,6919,10165,1568,2719,1218,3129,4869,1471,2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,1357893.624,1322473.305,942020.6512,1064.36375,,,,,,,,,47065,4476,0,,259,4830,766,7508,10411,2041,2727,1232,3088,5240,1484,2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,1475591.446,1547758.529,984570.6329,1869.949285,,,,,,,,,48657,4440,0,,254,5088,764,8094,10526,2349,2790,1240,3210,5272,1501,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,1665984.713,1634984.655,1055264.34,1614.950606,,,,,,,,,48343,4663,0,,234,5237,761,8046,10474,1723,2750,1245,3217,5307,1497,3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,1722634.222,1853680.6,1153184.616,3475.143844,,,,,,,,,47862,4565,0,,214,5139,761,7865,10664,1650,2826,1240,3215,5077,1541,3016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,1959862.603,2145448.24,1231057.702,3172.893424,,,,,,,,,50202,4658,0,,230,5436,755,8313,10943,2089,2948,1276,3313,5381,1575,3169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,2108059.076,2218477.479,1323138.501,3038.904087,,,,,,,,,51174,4955,0,,284,5391,753,8067,11186,2433,2997,1326,3705,5440,1628,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,2094331.912,2158928.476,1474587.517,2965.01333,,,,,,,,,50611,5259,0,,268,5146,768,7891,11361,1856,2980,1338,3629,5483,1658,2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,2228520.118,2092683.025,1609870.66,3218.790683,,,,,,,,,49048,4956,0,,243,5163,766,7302,11283,1963,2941,1359,3089,5417,1666,2782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,2267767.322,2272943.067,1704093.786,3133.002721,,,,,,,,,49579,4630,0,,256,5274,770,7041,11453,2390,3089,1386,2979,5634,1674,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,2399481.655,2526944.617,1792546.455,2983.001859,,,,,,,,,50278,4442,0,,280,5292,779,7002,11780,2682,3025,1398,3065,5700,1741,2957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,2681522.263,2663246.741,2024611.466,2955.009718,,,,,,,,,50290,4416,0,,257,5389,798,7087,11887,2283,3069,1380,3129,5737,1798,2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,2994497.285,2863477.072,2185270.235,20229.58933,,,,,,,,,50267,4417,0,,244,5480,810,6875,11944,2342,3080,1373,3232,5617,1818,2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,3273133.554,3426557.113,2433748.07,19020.07693,,,,,,,,,51432,4472,0,,282,5694,805,7302,11928,2391,3072,1376,3302,5874,1825,2970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,3490773.919,3686708.265,2616152.327,18074.05303,,,,,,,,,51561,4305,0,,286,5600,799,7377,11990,2539,3090,1395,3318,5895,1814,3016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,3678871.059,3382798.667,2851135.278,17140.02904,,,,,,,,,52889,4296,0,,296,5647,798,7145,13973,1953,3015,1390,3456,5939,1828,3016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,3801014.061,3304639.626,3002441.639,16161.99526,,,,,,,,,52927,4173,0,,286,5706,799,7364,13990,2004,3042,1374,3424,5844,1851,2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
